date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2020-10-18,11:00 AM,Bracket,Tampa Bay United Rowdies ECNL GU14,1,0,Atlanta Fire United ECNL GU14,Waters Sportsplex,Field 1,On Time,168681
2020-10-25,10:00 AM,Bracket,Florida Elite SA ECNL GU14,0,2,Jacksonville FC ECNL GU14,Veterans Park,Field 2,On Time,168649
2020-10-31,01:00 PM,Bracket,Florida Elite SA ECNL GU14,2,0,Florida Krush ECNL GU14,Veterans Park,Field 2,On Time,168603
2020-10-31,02:30 PM,Bracket,Jacksonville FC ECNL GU14,4,0,Orlando City ECNL GU14,Patton Park,Field 2,On Time,168604
2020-11-01,11:00 AM,Bracket,Florida Elite SA ECNL GU14,1,4,Orlando City ECNL GU14,Veterans Park,Field 2,On Time,168608
2020-11-01,11:00 AM,Bracket,Jacksonville FC ECNL GU14,2,0,Florida Krush ECNL GU14,Patton Park,Field 3,On Time,168609
2020-11-14,11:00 AM,Bracket,Orlando City ECNL GU14,1,2,GSA ECNL GU14,Seminole,Field 1,On Time,168575
2020-11-15,09:00 AM,Bracket,Orlando City ECNL GU14,1,4,Concorde Fire Platinum ECNL GU14,Seminole,Field 2,On Time,168585
2020-11-15,10:00 AM,Bracket,Florida Krush ECNL GU14,1,4,GSA ECNL GU14,Shane Kelly Park,Field 3,On Time,168584
2020-11-21,11:00 AM,Bracket,Concorde Fire Platinum ECNL GU14,2,1,United Futbol Academy ECNL GU14,Georgia Soccer Park,Field 3,On Time,168594
2020-11-21,11:00 AM,Bracket,GSA ECNL GU14,1,0,Atlanta Fire United ECNL GU14,GSA South,Spencer,On Time,168595
2020-11-21,11:00 AM,Bracket,Alabama FC ECNL GU14,5,1,Concorde Fire Premier ECNL GU14,Dunnavant Valley Fields (DVF),Field # 5,On Time,168596
2020-11-22,11:00 AM,Bracket,Concorde Fire Platinum ECNL GU14,0,2,Atlanta Fire United ECNL GU14,Georgia Soccer Park,Field 4,On Time,168597
2020-11-22,01:00 PM,Bracket,GSA ECNL GU14,4,0,United Futbol Academy ECNL GU14,GSA South,Schrader,On Time,168598
2021-03-06,11:00 AM,Bracket,Concorde Fire Premier ECNL GU14,1,5,Orlando City ECNL GU14,Georgia Soccer Park,Field 2,On Time,168565
2021-03-06,12:00 PM,Bracket,Florida Elite SA ECNL GU14,1,4,GSA ECNL GU14,Veterans Park,Field 2,On Time,168566
2021-03-07,11:00 AM,Bracket,Alabama FC ECNL GU14,1,2,Orlando City ECNL GU14,,,On Time,168571
2021-03-07,11:00 AM,Bracket,Jacksonville FC ECNL GU14,2,0,GSA ECNL GU14,Davis Park,Field 8,On Time,168573
2021-03-13,09:00 AM,Bracket,Sunrise Prime FC ECNL GU14,1,0,Jacksonville FC ECNL GU14,Chapel Trail Park,CTSP 4,On Time,168600
2021-03-13,11:00 AM,Bracket,Tampa Bay United Rowdies ECNL GU14,2,0,Florida Elite SA ECNL GU14,Waters Sportsplex,Field 1,On Time,168599
2021-03-13,11:00 AM,Bracket,Florida Krush ECNL GU14,1,2,Orlando City ECNL GU14,East Orange District Park,Field 1,On Time,168656
2021-03-14,11:00 AM,Bracket,Tampa Bay United Rowdies ECNL GU14,1,1,Jacksonville FC ECNL GU14,Waters Sportsplex,Field 1,On Time,168602
2021-03-14,01:00 PM,Bracket,Sunrise Prime FC ECNL GU14,3,0,Florida Elite SA ECNL GU14,Chapel Trail Park,CTSP 4,On Time,168601
2021-03-20,11:00 AM,Bracket,United Futbol Academy ECNL GU14,0,0,Atlanta Fire United ECNL GU14,Fowler Park,Field 7,On Time,168607
2021-03-20,02:00 PM,Bracket,Concorde Fire Premier ECNL GU14,0,4,Concorde Fire Platinum ECNL GU14,Georgia Soccer Park,Field 4,On Time,168605
2021-03-21,02:00 PM,Bracket,Alabama FC ECNL GU14,5,4,Concorde Fire Platinum ECNL GU14,Dunnavant Valley Fields (DVF),Field #1,On Time,168610
2021-03-27,09:00 AM,Bracket,Orlando City ECNL GU14,3,0,Florida Elite SA ECNL GU14,Seminole,Field 8,On Time,168612
2021-03-27,11:00 AM,Bracket,Atlanta Fire United ECNL GU14,3,0,Concorde Fire Premier ECNL GU14,Pinecrest Academy,Turf,On Time,168615
2021-03-27,01:00 PM,Bracket,United Futbol Academy ECNL GU14,3,3,Alabama FC ECNL GU14,Fowler Park,Field 7,On Time,168614
2021-03-27,05:00 PM,Bracket,Florida Krush ECNL GU14,1,1,Jacksonville FC ECNL GU14,Central Winds,Field C,On Time,168613
2021-03-28,01:30 AM,Bracket,Orlando City ECNL GU14,2,1,Jacksonville FC ECNL GU14,Seminole,Field 6,On Time,168617
2021-03-28,03:00 AM,Bracket,United Futbol Academy ECNL GU14,1,1,Concorde Fire Premier ECNL GU14,Fowler Park,Field 7,On Time,168620
2021-03-28,11:00 AM,Bracket,Concorde Fire Platinum ECNL GU14,1,1,GSA ECNL GU14,Georgia Soccer Park,Field 4,On Time,168619
2021-03-28,11:00 AM,Bracket,Atlanta Fire United ECNL GU14,0,2,Alabama FC ECNL GU14,Pinecrest Academy,Turf,On Time,168621
2021-03-28,01:00 PM,Bracket,Sunrise Prime FC ECNL GU14,0,2,Tampa Bay United Rowdies ECNL GU14,Chapel Trail Park,CTSP 4,On Time,168618
2021-03-28,03:00 PM,Bracket,Florida Krush ECNL GU14,1,2,Florida Elite SA ECNL GU14,Central Winds,Field C,On Time,168616
2021-04-17,11:00 AM,Bracket,Florida Elite SA ECNL GU14,0,2,Sunrise Prime FC ECNL GU14,Veterans Park,Field 2,On Time,168623
2021-04-17,11:00 AM,Bracket,GSA ECNL GU14,2,2,Alabama FC ECNL GU14,GSA South,Spencer,On Time,168626
2021-04-17,01:00 PM,Bracket,Orlando City ECNL GU14,2,2,Florida Krush ECNL GU14,Seminole,Field 1,On Time,168625
2021-04-18,10:00 AM,Bracket,Florida Elite SA ECNL GU14,1,2,Tampa Bay United Rowdies ECNL GU14,Veterans Park,Field 2,On Time,168627
2021-04-18,11:00 AM,Bracket,Concorde Fire Platinum ECNL GU14,3,1,Alabama FC ECNL GU14,Georgia Soccer Park,Field 4,On Time,168629
2021-04-18,11:00 AM,Bracket,Atlanta Fire United ECNL GU14,1,1,United Futbol Academy ECNL GU14,Pinecrest Academy,Turf,On Time,168631
2021-04-18,01:00 PM,Bracket,GSA ECNL GU14,4,1,Concorde Fire Premier ECNL GU14,GSA South,Schrader,On Time,168630
2021-04-24,09:30 AM,Bracket,Orlando City ECNL GU14,3,3,Sunrise Prime FC ECNL GU14,Seminole,Field 2,On Time,168633
2021-04-24,03:00 PM,Bracket,Florida Krush ECNL GU14,0,1,Tampa Bay United Rowdies ECNL GU14,Central Winds,Field B,On Time,168632
2021-04-25,11:00 AM,Bracket,Alabama FC ECNL GU14,1,1,GSA ECNL GU14,Dunnavant Valley Fields (DVF),Field #1,On Time,168606
2021-04-25,11:00 AM,Bracket,Orlando City ECNL GU14,0,1,Tampa Bay United Rowdies ECNL GU14,Seminole,Field 2,On Time,168635
2021-04-25,01:00 PM,Bracket,Florida Krush ECNL GU14,0,1,Sunrise Prime FC ECNL GU14,Central Winds,Field A,On Time,168634
2021-05-01,11:00 AM,Bracket,Atlanta Fire United ECNL GU14,1,1,Concorde Fire Platinum ECNL GU14,Pinecrest Academy,Turf,On Time,168636
2021-05-01,11:00 AM,Bracket,United Futbol Academy ECNL GU14,2,2,GSA ECNL GU14,Fowler Park,Field 7,On Time,168637
2021-05-01,03:30 PM,Group Play,Concorde Fire Premier ECNL GU14,2,0,Alabama FC ECNL GU14,Georgia Soccer Park,Field 4,On Time,214985
2021-05-02,11:00 AM,Bracket,Atlanta Fire United ECNL GU14,1,2,GSA ECNL GU14,Pinecrest Academy,Turf,On Time,168647
2021-05-02,11:00 AM,Bracket,United Futbol Academy ECNL GU14,3,1,Concorde Fire Platinum ECNL GU14,Fowler Park,Field 7,On Time,168648
2021-05-02,11:00 AM,Bracket,Tampa Bay United Rowdies ECNL GU14,3,1,Sunrise Prime FC ECNL GU14,Waters Sportsplex,Field 2,On Time,173986
2021-05-15,10:00 AM,Bracket,Sunrise Prime FC ECNL GU14,2,2,Florida Krush ECNL GU14,Chapel Trail Park,CTSP 4,On Time,168638
2021-05-15,01:00 PM,Bracket,Tampa Bay United Rowdies ECNL GU14,0,3,Orlando City ECNL GU14,Waters Sportsplex,Field 1,On Time,168639
2021-05-15,02:00 PM,Bracket,Alabama FC ECNL GU14,1,0,Atlanta Fire United ECNL GU14,Dunnavant Valley Fields (DVF),Field #1,On Time,168640
2021-05-15,04:00 PM,Bracket,Concorde Fire Premier ECNL GU14,0,3,United Futbol Academy ECNL GU14,Georgia Soccer Park,Field 4,On Time,168641
2021-05-16,09:00 AM,Bracket,Sunrise Prime FC ECNL GU14,1,4,Orlando City ECNL GU14,Chapel Trail Park,CTSP 4,On Time,168642
2021-05-16,11:00 AM,Bracket,Tampa Bay United Rowdies ECNL GU14,3,1,Florida Krush ECNL GU14,Waters Sportsplex,Field 3,On Time,168643
2021-05-16,01:00 PM,Bracket,GSA ECNL GU14,4,2,Concorde Fire Platinum ECNL GU14,GSA South,Schrader,On Time,168646
2021-05-16,02:00 PM,Bracket,Alabama FC ECNL GU14,1,3,United Futbol Academy ECNL GU14,Dunnavant Valley Fields (DVF),Field #1,On Time,168644
2021-05-16,02:00 PM,Bracket,Concorde Fire Premier ECNL GU14,1,3,Atlanta Fire United ECNL GU14,Georgia Soccer Park,Field 4,On Time,168645
2021-05-18,06:45 PM,Bracket,Concorde Fire Premier ECNL GU14,0,2,GSA ECNL GU14,ATLANTA INTERNATIONAL SCHOOL,Field 1,On Time,168611
2021-05-22,09:00 AM,Bracket,Jacksonville FC ECNL GU14,2,1,Sunrise Prime FC ECNL GU14,Chapel Trail Park,CTSP 4,On Time,168628
2021-05-23,11:00 AM,Bracket,Jacksonville FC ECNL GU14,2,0,Tampa Bay United Rowdies ECNL GU14,Waters Sportsplex,Field 2,On Time,168624
2021-05-26,05:30 PM,Bracket,Jacksonville FC ECNL GU14,4,0,Florida Elite SA ECNL GU14,Patton Park,Field 12,On Time,168622
2021-05-29,12:30 PM,Bracket,Jacksonville FC ECNL GU14,5,4,Concorde Fire Platinum ECNL GU14,Patton Park,Field 1,On Time,200503
2021-05-30,08:00 AM,Bracket,Florida Elite SA ECNL GU14,1,7,Concorde Fire Platinum ECNL GU14,Veterans Park,Field 2,On Time,168572
