date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2021-04-03,12:30 PM,Bracket,Pittsburgh Riverhounds ECNL GU17,2,2,WNY Flash Academy ECNL GU17,Highmark Stadium,Field 1,On Time,172802
2021-04-10,10:15 AM,Bracket,Tennessee Soccer Club ECNL GU17,1,1,Internationals SC ECNL GU17,Riverside Park,Field 1,On Time,172804
2021-04-17,11:00 AM,Bracket,Ohio Premier ECNL GU17,0,1,Tennessee Soccer Club ECNL GU17,OP Training Facility,Field 2,On Time,172836
2021-04-17,11:00 AM,Bracket,Pittsburgh Riverhounds ECNL GU17,0,3,Ohio Elite Soccer Academy ECNL GU17,Highmark Stadium,Field 1,On Time,172838
2021-04-17,12:30 PM,Bracket,WNY Flash Academy ECNL GU17,5,1,Racing Louisville Academy ECNL GU17,Flash Fields,Field A,On Time,172839
2021-04-17,02:00 PM,Bracket,Indiana Fire ECNL GU17,1,2,FC Pride Elite ECNL GU17,Grand Park,Field 31,On Time,172840
2021-04-17,02:30 PM,Bracket,Internationals SC ECNL GU17,2,1,FC Alliance ECNL GU17,Pinnacle Sports,Field 1,On Time,172837
2021-04-18,09:00 AM,Bracket,Ohio Premier ECNL GU17,0,1,FC Alliance ECNL GU17,OP Training Facility,Field 2,On Time,172841
2021-04-18,11:00 AM,Bracket,Pittsburgh Riverhounds ECNL GU17,1,1,Racing Louisville Academy ECNL GU17,Montour Junction Sports Complex,Field 1,On Time,172843
2021-04-18,12:30 PM,Bracket,WNY Flash Academy ECNL GU17,1,4,Ohio Elite Soccer Academy ECNL GU17,Flash Fields,Field A,On Time,172844
2021-04-18,01:30 PM,Bracket,Internationals SC ECNL GU17,1,1,Tennessee Soccer Club ECNL GU17,Pinnacle Sports,Field 1,On Time,172842
2021-04-24,10:45 AM,Bracket,FC Pride Elite ECNL GU17,1,0,Tennessee Soccer Club ECNL GU17,Pride Performance Center (Turf),Field 1,On Time,172846
2021-04-24,12:00 PM,Bracket,Indiana Fire ECNL GU17,3,0,FC Alliance ECNL GU17,Grand Park,Field 5,On Time,172845
2021-04-24,01:00 PM,Bracket,WNY Flash Academy ECNL GU17,2,1,Ohio Premier ECNL GU17,Flash Fields,Field A,On Time,172848
2021-04-24,02:45 PM,Bracket,Pittsburgh Riverhounds ECNL GU17,2,3,Internationals SC ECNL GU17,Montour Junction Sports Complex,Field 2,On Time,172847
2021-04-25,12:00 PM,Bracket,Indiana Fire ECNL GU17,1,1,Tennessee Soccer Club ECNL GU17,Grand Park,Field 4,On Time,172849
2021-04-25,12:30 PM,Bracket,FC Pride Elite ECNL GU17,2,1,FC Alliance ECNL GU17,Pride Performance Center (Turf),Field 1,On Time,172850
2021-04-25,12:30 PM,Bracket,WNY Flash Academy ECNL GU17,2,1,Internationals SC ECNL GU17,Flash Fields,Field A,On Time,172852
2021-04-26,12:15 AM,Bracket,Pittsburgh Riverhounds ECNL GU17,1,0,Ohio Premier ECNL GU17,Highmark Stadium,Field 1,On Time,172851
2021-05-01,09:00 AM,Bracket,FC Alliance ECNL GU17,3,1,Racing Louisville Academy ECNL GU17,Mayor Bob Leonard Park,Field 1,On Time,172854
2021-05-01,10:45 AM,Bracket,Tennessee Soccer Club ECNL GU17,0,0,Ohio Elite Soccer Academy ECNL GU17,Richard Siegel Soccer Complex,Field 1,On Time,172853
2021-05-01,11:00 AM,Bracket,FC Pride Elite ECNL GU17,2,0,Ohio Premier ECNL GU17,Pride Performance Center (Turf),Field 1,On Time,172856
2021-05-01,03:00 PM,Bracket,Indiana Fire ECNL GU17,4,2,Internationals SC ECNL GU17,Grand Park,Field 10,On Time,172855
2021-05-02,12:00 PM,Bracket,Indiana Fire ECNL GU17,4,3,Ohio Premier ECNL GU17,Grand Park,Field 31,On Time,172860
2021-05-02,12:30 PM,Bracket,Tennessee Soccer Club ECNL GU17,3,0,Racing Louisville Academy ECNL GU17,Williamson County Sports Complex,Field 22,On Time,172858
2021-05-02,12:30 PM,Bracket,FC Alliance ECNL GU17,0,1,Ohio Elite Soccer Academy ECNL GU17,Mayor Bob Leonard Park,Field 1,On Time,172859
2021-05-02,01:00 PM,Bracket,FC Pride Elite ECNL GU17,5,0,Internationals SC ECNL GU17,Pride Performance Center (Turf),Field 1,On Time,172861
2021-05-15,11:00 AM,Bracket,Internationals SC ECNL GU17,4,1,Racing Louisville Academy ECNL GU17,Pinnacle Sports,Field 1,On Time,172864
2021-05-15,11:00 AM,Bracket,Ohio Premier ECNL GU17,1,1,Ohio Elite Soccer Academy ECNL GU17,OP Training Facility,Field 1,On Time,172865
2021-05-15,11:30 AM,Bracket,WNY Flash Academy ECNL GU17,1,2,FC Alliance ECNL GU17,Flash Fields,Field A,On Time,172862
2021-05-15,11:30 AM,Bracket,Pittsburgh Riverhounds ECNL GU17,0,4,Tennessee Soccer Club ECNL GU17,Highmark Stadium,Field 1,On Time,172863
2021-05-16,09:00 AM,Bracket,Ohio Premier ECNL GU17,2,0,Racing Louisville Academy ECNL GU17,OP Training Facility,Field 2,On Time,172869
2021-05-16,11:30 AM,Bracket,WNY Flash Academy ECNL GU17,1,1,Tennessee Soccer Club ECNL GU17,Flash Fields,Field A,On Time,172866
2021-05-16,11:30 AM,Bracket,Pittsburgh Riverhounds ECNL GU17,2,1,FC Alliance ECNL GU17,Highmark Stadium,Field 1,On Time,172867
2021-05-16,01:00 PM,Bracket,Internationals SC ECNL GU17,2,1,Ohio Elite Soccer Academy ECNL GU17,Pinnacle Sports,Field 1,On Time,172868
2021-05-22,11:00 AM,Bracket,Internationals SC ECNL GU17,1,2,Indiana Fire ECNL GU17,Pinnacle Sports,Field 1,On Time,172873
2021-05-22,11:00 AM,Bracket,Ohio Premier ECNL GU17,3,1,FC Pride Elite ECNL GU17,OP Training Facility,Field 1,On Time,172874
2021-05-22,12:30 PM,Bracket,Ohio Elite Soccer Academy ECNL GU17,5,0,Pittsburgh Riverhounds ECNL GU17,Ohio Elite Training Center,Field 9,On Time,172871
2021-05-22,01:00 PM,Bracket,Racing Louisville Academy ECNL GU17,2,3,WNY Flash Academy ECNL GU17,Lynn Family Sports Vision & Training Facility,Field 3,On Time,172872
2021-05-23,11:00 AM,Bracket,Tennessee Soccer Club ECNL GU17,2,1,FC Alliance ECNL GU17,Williamson County Sports Complex,Field 22,On Time,172870
2021-05-23,12:30 PM,Bracket,Ohio Elite Soccer Academy ECNL GU17,3,0,WNY Flash Academy ECNL GU17,Ohio Elite Training Center,Field 10,On Time,172875
2021-05-23,01:00 PM,Bracket,Racing Louisville Academy ECNL GU17,2,3,Pittsburgh Riverhounds ECNL GU17,Lynn Family Sports Vision & Training Facility,Field 3,On Time,172876
2021-05-23,01:00 PM,Bracket,Internationals SC ECNL GU17,2,1,FC Pride Elite ECNL GU17,Pinnacle Sports,Field 1,On Time,172877
2021-05-23,01:00 PM,Bracket,Ohio Premier ECNL GU17,1,0,Indiana Fire ECNL GU17,OP Training Facility,Field 1,On Time,172878
2021-06-05,12:00 PM,Bracket,Ohio Premier ECNL GU17,2,2,WNY Flash Academy ECNL GU17,OP Training Facility,Field 1,On Time,172808
2021-06-06,11:00 AM,Bracket,Ohio Premier ECNL GU17,3,1,Pittsburgh Riverhounds ECNL GU17,OP Training Facility,Field 1,On Time,172812
2021-06-12,02:30 PM,Bracket,Internationals SC ECNL GU17,3,1,Pittsburgh Riverhounds ECNL GU17,Pinnacle Sports,Field 1,On Time,172809
2021-06-13,02:30 PM,Bracket,Internationals SC ECNL GU17,2,3,WNY Flash Academy ECNL GU17,Pinnacle Sports,Field 1,On Time,172813
